,지역,시도명,시군구명,읍면동명
17310,강원특별자치도 태백시 화전동 ,강원특별자치도,태백시,화전동
17311,강원특별자치도 태백시 적각동 ,강원특별자치도,태백시,적각동
17312,강원특별자치도 태백시 창죽동 ,강원특별자치도,태백시,창죽동
17313,강원특별자치도 태백시 통동 ,강원특별자치도,태백시,통동
17314,강원특별자치도 태백시 백산동 ,강원특별자치도,태백시,백산동
17315,강원특별자치도 태백시 원동 ,강원특별자치도,태백시,원동
17316,강원특별자치도 태백시 상사미동 ,강원특별자치도,태백시,상사미동
17317,강원특별자치도 태백시 하사미동 ,강원특별자치도,태백시,하사미동
17318,강원특별자치도 태백시 조탄동 ,강원특별자치도,태백시,조탄동
17319,강원특별자치도 속초시 영랑동 ,강원특별자치도,속초시,영랑동
17320,강원특별자치도 속초시 동명동 ,강원특별자치도,속초시,동명동
17321,강원특별자치도 속초시 중앙동 ,강원특별자치도,속초시,중앙동
17322,강원특별자치도 속초시 금호동 ,강원특별자치도,속초시,금호동
17323,강원특별자치도 속초시 청학동 ,강원특별자치도,속초시,청학동
17324,강원특별자치도 속초시 교동 ,강원특별자치도,속초시,교동
17325,강원특별자치도 속초시 노학동 ,강원특별자치도,속초시,노학동
17326,강원특별자치도 속초시 조양동 ,강원특별자치도,속초시,조양동
17327,강원특별자치도 속초시 청호동 ,강원특별자치도,속초시,청호동
17328,강원특별자치도 속초시 대포동 ,강원특별자치도,속초시,대포동
17329,강원특별자치도 속초시 도문동 ,강원특별자치도,속초시,도문동
17330,강원특별자치도 속초시 설악동 ,강원특별자치도,속초시,설악동
17331,강원특별자치도 속초시 장사동 ,강원특별자치도,속초시,장사동
17332,강원특별자치도 삼척시 성내동 ,강원특별자치도,삼척시,성내동
17333,강원특별자치도 삼척시 성북동 ,강원특별자치도,삼척시,성북동
17334,강원특별자치도 삼척시 읍상동 ,강원특별자치도,삼척시,읍상동
17335,강원특별자치도 삼척시 읍중동 ,강원특별자치도,삼척시,읍중동
17336,강원특별자치도 삼척시 당저동 ,강원특별자치도,삼척시,당저동
17337,강원특별자치도 삼척시 교동 ,강원특별자치도,삼척시,교동
17338,강원특별자치도 삼척시 갈천동 ,강원특별자치도,삼척시,갈천동
17339,강원특별자치도 삼척시 증산동 ,강원특별자치도,삼척시,증산동
17340,강원특별자치도 삼척시 우지동 ,강원특별자치도,삼척시,우지동
17341,강원특별자치도 삼척시 마달동 ,강원특별자치도,삼척시,마달동
17342,강원특별자치도 삼척시 자원동 ,강원특별자치도,삼척시,자원동
17343,강원특별자치도 삼척시 평전동 ,강원특별자치도,삼척시,평전동
17344,강원특별자치도 삼척시 등봉동 ,강원특별자치도,삼척시,등봉동
17345,강원특별자치도 삼척시 도경동 ,강원특별자치도,삼척시,도경동
17346,강원특별자치도 삼척시 마평동 ,강원특별자치도,삼척시,마평동
17347,강원특별자치도 삼척시 오사동 ,강원특별자치도,삼척시,오사동
17348,강원특별자치도 삼척시 건지동 ,강원특별자치도,삼척시,건지동
17349,강원특별자치도 삼척시 원당동 ,강원특별자치도,삼척시,원당동
17350,강원특별자치도 삼척시 성남동 ,강원특별자치도,삼척시,성남동
17351,강원특별자치도 삼척시 남양동 ,강원특별자치도,삼척시,남양동
17352,강원특별자치도 삼척시 사직동 ,강원특별자치도,삼척시,사직동
17353,강원특별자치도 삼척시 오분동 ,강원특별자치도,삼척시,오분동
17354,강원특별자치도 삼척시 적노동 ,강원특별자치도,삼척시,적노동
17355,강원특별자치도 삼척시 조비동 ,강원특별자치도,삼척시,조비동
17356,강원특별자치도 삼척시 정상동 ,강원특별자치도,삼척시,정상동
17357,강원특별자치도 삼척시 정하동 ,강원특별자치도,삼척시,정하동
17358,강원특별자치도 삼척시 근산동 ,강원특별자치도,삼척시,근산동
17359,강원특별자치도 삼척시 도계읍 ,강원특별자치도,삼척시,도계읍
17377,강원특별자치도 삼척시 원덕읍 ,강원특별자치도,삼척시,원덕읍
17389,강원특별자치도 삼척시 근덕면 ,강원특별자치도,삼척시,근덕면
17404,강원특별자치도 삼척시 하장면 ,강원특별자치도,삼척시,하장면
17421,강원특별자치도 삼척시 노곡면 ,강원특별자치도,삼척시,노곡면
17438,강원특별자치도 삼척시 미로면 ,강원특별자치도,삼척시,미로면
17453,강원특별자치도 삼척시 가곡면 ,강원특별자치도,삼척시,가곡면
17459,강원특별자치도 삼척시 신기면 ,강원특별자치도,삼척시,신기면
17468,강원특별자치도 홍천군 홍천읍 ,강원특별자치도,홍천군,홍천읍
17482,강원특별자치도 홍천군 화촌면 ,강원특별자치도,홍천군,화촌면
17494,강원특별자치도 홍천군 두촌면 ,강원특별자치도,홍천군,두촌면
17502,강원특별자치도 홍천군 내촌면 ,강원특별자치도,홍천군,내촌면
17511,강원특별자치도 홍천군 서석면 ,강원특별자치도,홍천군,서석면
17520,강원특별자치도 홍천군 영귀미면 ,강원특별자치도,홍천군,영귀미면
17532,강원특별자치도 홍천군 남면 ,강원특별자치도,홍천군,남면
17544,강원특별자치도 홍천군 서면 ,강원특별자치도,홍천군,서면
17557,강원특별자치도 홍천군 북방면 ,강원특별자치도,홍천군,북방면
17576,강원특별자치도 홍천군 내면 ,강원특별자치도,홍천군,내면
17583,강원특별자치도 횡성군 횡성읍 ,강원특별자치도,횡성군,횡성읍
17610,강원특별자치도 횡성군 우천면 ,강원특별자치도,횡성군,우천면
17625,강원특별자치도 횡성군 안흥면 ,강원특별자치도,횡성군,안흥면
17633,강원특별자치도 횡성군 둔내면 ,강원특별자치도,횡성군,둔내면
17647,강원특별자치도 횡성군 갑천면 ,강원특별자치도,횡성군,갑천면
17662,강원특별자치도 횡성군 청일면 ,강원특별자치도,횡성군,청일면
17672,강원특별자치도 횡성군 공근면 ,강원특별자치도,횡성군,공근면
17691,강원특별자치도 횡성군 서원면 ,강원특별자치도,횡성군,서원면
17698,강원특별자치도 횡성군 강림면 ,강원특별자치도,횡성군,강림면
17702,강원특별자치도 영월군 영월읍 ,강원특별자치도,영월군,영월읍
17714,강원특별자치도 영월군 상동읍 ,강원특별자치도,영월군,상동읍
17719,강원특별자치도 영월군 산솔면 ,강원특별자치도,영월군,산솔면
17726,강원특별자치도 영월군 김삿갓면 ,강원특별자치도,영월군,김삿갓면
17736,강원특별자치도 영월군 북면 ,강원특별자치도,영월군,북면
17742,강원특별자치도 영월군 남면 ,강원특별자치도,영월군,남면
17749,강원특별자치도 영월군 한반도면 ,강원특별자치도,영월군,한반도면
17755,강원특별자치도 영월군 주천면 ,강원특별자치도,영월군,주천면
17762,강원특별자치도 영월군 무릉도원면 ,강원특별자치도,영월군,무릉도원면
17768,강원특별자치도 평창군 평창읍 ,강원특별자치도,평창군,평창읍
17800,강원특별자치도 평창군 미탄면 ,강원특별자치도,평창군,미탄면
17810,강원특별자치도 평창군 방림면 ,강원특별자치도,평창군,방림면
17814,강원특별자치도 평창군 대화면 ,강원특별자치도,평창군,대화면
17820,강원특별자치도 평창군 봉평면 ,강원특별자치도,평창군,봉평면
17830,강원특별자치도 평창군 용평면 ,강원특별자치도,평창군,용평면
17839,강원특별자치도 평창군 진부면 ,강원특별자치도,평창군,진부면
17858,강원특별자치도 평창군 대관령면 ,강원특별자치도,평창군,대관령면
17865,강원특별자치도 정선군 정선읍 ,강원특별자치도,정선군,정선읍
17878,강원특별자치도 정선군 고한읍 ,강원특별자치도,정선군,고한읍
17880,강원특별자치도 정선군 사북읍 ,강원특별자치도,정선군,사북읍
17883,강원특별자치도 정선군 신동읍 ,강원특별자치도,정선군,신동읍
17892,강원특별자치도 정선군 남면 ,강원특별자치도,정선군,남면
17898,강원특별자치도 정선군 북평면 ,강원특별자치도,정선군,북평면
17905,강원특별자치도 정선군 임계면 ,강원특별자치도,정선군,임계면
17918,강원특별자치도 정선군 화암면 ,강원특별자치도,정선군,화암면
17926,강원특별자치도 정선군 여량면 ,강원특별자치도,정선군,여량면
17933,강원특별자치도 철원군 철원읍 ,강원특별자치도,철원군,철원읍
17949,강원특별자치도 철원군 김화읍 ,강원특별자치도,철원군,김화읍
17959,강원특별자치도 철원군 갈말읍 ,강원특별자치도,철원군,갈말읍
17971,강원특별자치도 철원군 동송읍 ,강원특별자치도,철원군,동송읍
17984,강원특별자치도 철원군 서면 ,강원특별자치도,철원군,서면
17987,강원특별자치도 철원군 근남면 ,강원특별자치도,철원군,근남면
17994,강원특별자치도 철원군 근북면 ,강원특별자치도,철원군,근북면
17999,강원특별자치도 철원군 근동면 ,강원특별자치도,철원군,근동면
18002,강원특별자치도 철원군 원동면 ,강원특별자치도,철원군,원동면
18007,강원특별자치도 철원군 원남면 ,강원특별자치도,철원군,원남면
18019,강원특별자치도 철원군 임남면 ,강원특별자치도,철원군,임남면
18024,강원특별자치도 화천군 화천읍 ,강원특별자치도,화천군,화천읍
18033,강원특별자치도 화천군 간동면 ,강원특별자치도,화천군,간동면
18041,강원특별자치도 화천군 하남면 ,강원특별자치도,화천군,하남면
18051,강원특별자치도 화천군 상서면 ,강원특별자치도,화천군,상서면
18063,강원특별자치도 화천군 사내면 ,강원특별자치도,화천군,사내면
18069,강원특별자치도 양구군 양구읍 ,강원특별자치도,양구군,양구읍
18091,강원특별자치도 양구군 국토정중앙면 ,강원특별자치도,양구군,국토정중앙면
18107,강원특별자치도 양구군 동면 ,강원특별자치도,양구군,동면
18117,강원특별자치도 양구군 방산면 ,강원특별자치도,양구군,방산면
18127,강원특별자치도 양구군 해안면 ,강원특별자치도,양구군,해안면
18134,강원특별자치도 인제군 인제읍 ,강원특별자치도,인제군,인제읍
18146,강원특별자치도 인제군 남면 ,강원특별자치도,인제군,남면
18160,강원특별자치도 인제군 북면 ,강원특별자치도,인제군,북면
18165,강원특별자치도 인제군 기린면 ,강원특별자치도,인제군,기린면
18171,강원특별자치도 인제군 서화면 ,강원특별자치도,인제군,서화면
18179,강원특별자치도 인제군 상남면 ,강원특별자치도,인제군,상남면
18184,강원특별자치도 고성군 간성읍 ,강원특별자치도,고성군,간성읍
18202,강원특별자치도 고성군 거진읍 ,강원특별자치도,고성군,거진읍
18220,강원특별자치도 고성군 현내면 ,강원특별자치도,고성군,현내면
18238,강원특별자치도 고성군 죽왕면 ,강원특별자치도,고성군,죽왕면
18251,강원특별자치도 고성군 토성면 ,강원특별자치도,고성군,토성면
18269,강원특별자치도 고성군 수동면 ,강원특별자치도,고성군,수동면
18278,강원특별자치도 양양군 양양읍 ,강원특별자치도,양양군,양양읍
18298,강원특별자치도 양양군 서면 ,강원특별자치도,양양군,서면
18319,강원특별자치도 양양군 손양면 ,강원특별자치도,양양군,손양면
18344,강원특별자치도 양양군 현북면 ,강원특별자치도,양양군,현북면
18359,강원특별자치도 양양군 현남면 ,강원특별자치도,양양군,현남면
18381,강원특별자치도 양양군 강현면 ,강원특별자치도,양양군,강현면
18404,전북특별자치도 전주시 완산구 중앙동1가 ,전북특별자치도,전주시 완산구,중앙동1가
18405,전북특별자치도 전주시 완산구 중앙동2가 ,전북특별자치도,전주시 완산구,중앙동2가
18406,전북특별자치도 전주시 완산구 중앙동3가 ,전북특별자치도,전주시 완산구,중앙동3가
18407,전북특별자치도 전주시 완산구 중앙동4가 ,전북특별자치도,전주시 완산구,중앙동4가
18408,전북특별자치도 전주시 완산구 경원동1가 ,전북특별자치도,전주시 완산구,경원동1가
18409,전북특별자치도 전주시 완산구 경원동2가 ,전북특별자치도,전주시 완산구,경원동2가
18410,전북특별자치도 전주시 완산구 경원동3가 ,전북특별자치도,전주시 완산구,경원동3가
18411,전북특별자치도 전주시 완산구 풍남동1가 ,전북특별자치도,전주시 완산구,풍남동1가
18412,전북특별자치도 전주시 완산구 풍남동2가 ,전북특별자치도,전주시 완산구,풍남동2가
18413,전북특별자치도 전주시 완산구 풍남동3가 ,전북특별자치도,전주시 완산구,풍남동3가
18414,전북특별자치도 전주시 완산구 전동 ,전북특별자치도,전주시 완산구,전동
18415,전북특별자치도 전주시 완산구 전동3가 ,전북특별자치도,전주시 완산구,전동3가
18416,전북특별자치도 전주시 완산구 다가동1가 ,전북특별자치도,전주시 완산구,다가동1가
18417,전북특별자치도 전주시 완산구 다가동2가 ,전북특별자치도,전주시 완산구,다가동2가
18418,전북특별자치도 전주시 완산구 다가동3가 ,전북특별자치도,전주시 완산구,다가동3가
18419,전북특별자치도 전주시 완산구 다가동4가 ,전북특별자치도,전주시 완산구,다가동4가
18420,전북특별자치도 전주시 완산구 고사동 ,전북특별자치도,전주시 완산구,고사동
18421,전북특별자치도 전주시 완산구 교동 ,전북특별자치도,전주시 완산구,교동
18422,전북특별자치도 전주시 완산구 태평동 ,전북특별자치도,전주시 완산구,태평동
18423,전북특별자치도 전주시 완산구 중노송동 ,전북특별자치도,전주시 완산구,중노송동
18424,전북특별자치도 전주시 완산구 남노송동 ,전북특별자치도,전주시 완산구,남노송동
18425,전북특별자치도 전주시 완산구 동완산동 ,전북특별자치도,전주시 완산구,동완산동
18426,전북특별자치도 전주시 완산구 서완산동1가 ,전북특별자치도,전주시 완산구,서완산동1가
18427,전북특별자치도 전주시 완산구 서완산동2가 ,전북특별자치도,전주시 완산구,서완산동2가
18428,전북특별자치도 전주시 완산구 동서학동 ,전북특별자치도,전주시 완산구,동서학동
18429,전북특별자치도 전주시 완산구 서서학동 ,전북특별자치도,전주시 완산구,서서학동
18430,전북특별자치도 전주시 완산구 중화산동1가 ,전북특별자치도,전주시 완산구,중화산동1가
18431,전북특별자치도 전주시 완산구 중화산동2가 ,전북특별자치도,전주시 완산구,중화산동2가
18432,전북특별자치도 전주시 완산구 서신동 ,전북특별자치도,전주시 완산구,서신동
18433,전북특별자치도 전주시 완산구 석구동 ,전북특별자치도,전주시 완산구,석구동
18434,전북특별자치도 전주시 완산구 원당동 ,전북특별자치도,전주시 완산구,원당동
18435,전북특별자치도 전주시 완산구 평화동1가 ,전북특별자치도,전주시 완산구,평화동1가
18436,전북특별자치도 전주시 완산구 평화동2가 ,전북특별자치도,전주시 완산구,평화동2가
18437,전북특별자치도 전주시 완산구 평화동3가 ,전북특별자치도,전주시 완산구,평화동3가
18438,전북특별자치도 전주시 완산구 중인동 ,전북특별자치도,전주시 완산구,중인동
18439,전북특별자치도 전주시 완산구 용복동 ,전북특별자치도,전주시 완산구,용복동
18440,전북특별자치도 전주시 완산구 삼천동1가 ,전북특별자치도,전주시 완산구,삼천동1가
18441,전북특별자치도 전주시 완산구 삼천동2가 ,전북특별자치도,전주시 완산구,삼천동2가
18442,전북특별자치도 전주시 완산구 삼천동3가 ,전북특별자치도,전주시 완산구,삼천동3가
18443,전북특별자치도 전주시 완산구 효자동1가 ,전북특별자치도,전주시 완산구,효자동1가
18444,전북특별자치도 전주시 완산구 효자동2가 ,전북특별자치도,전주시 완산구,효자동2가
18445,전북특별자치도 전주시 완산구 효자동3가 ,전북특별자치도,전주시 완산구,효자동3가
18446,전북특별자치도 전주시 완산구 대성동 ,전북특별자치도,전주시 완산구,대성동
18447,전북특별자치도 전주시 완산구 색장동 ,전북특별자치도,전주시 완산구,색장동
18448,전북특별자치도 전주시 완산구 상림동 ,전북특별자치도,전주시 완산구,상림동
18449,전북특별자치도 전주시 완산구 서노송동 ,전북특별자치도,전주시 완산구,서노송동
18450,전북특별자치도 전주시 덕진구 진북동 ,전북특별자치도,전주시 덕진구,진북동
18451,전북특별자치도 전주시 덕진구 인후동1가 ,전북특별자치도,전주시 덕진구,인후동1가
18452,전북특별자치도 전주시 덕진구 인후동2가 ,전북특별자치도,전주시 덕진구,인후동2가
18453,전북특별자치도 전주시 덕진구 덕진동1가 ,전북특별자치도,전주시 덕진구,덕진동1가
18454,전북특별자치도 전주시 덕진구 덕진동2가 ,전북특별자치도,전주시 덕진구,덕진동2가
18455,전북특별자치도 전주시 덕진구 금암동 ,전북특별자치도,전주시 덕진구,금암동
18456,전북특별자치도 전주시 덕진구 팔복동1가 ,전북특별자치도,전주시 덕진구,팔복동1가
18457,전북특별자치도 전주시 덕진구 팔복동2가 ,전북특별자치도,전주시 덕진구,팔복동2가
18458,전북특별자치도 전주시 덕진구 팔복동3가 ,전북특별자치도,전주시 덕진구,팔복동3가
18459,전북특별자치도 전주시 덕진구 산정동 ,전북특별자치도,전주시 덕진구,산정동
18460,전북특별자치도 전주시 덕진구 금상동 ,전북특별자치도,전주시 덕진구,금상동
18461,전북특별자치도 전주시 덕진구 우아동1가 ,전북특별자치도,전주시 덕진구,우아동1가
18462,전북특별자치도 전주시 덕진구 우아동2가 ,전북특별자치도,전주시 덕진구,우아동2가
18463,전북특별자치도 전주시 덕진구 우아동3가 ,전북특별자치도,전주시 덕진구,우아동3가
18464,전북특별자치도 전주시 덕진구 호성동1가 ,전북특별자치도,전주시 덕진구,호성동1가
18465,전북특별자치도 전주시 덕진구 호성동2가 ,전북특별자치도,전주시 덕진구,호성동2가
18466,전북특별자치도 전주시 덕진구 호성동3가 ,전북특별자치도,전주시 덕진구,호성동3가
18467,전북특별자치도 전주시 덕진구 전미동1가 ,전북특별자치도,전주시 덕진구,전미동1가
18468,전북특별자치도 전주시 덕진구 전미동2가 ,전북특별자치도,전주시 덕진구,전미동2가
18469,전북특별자치도 전주시 덕진구 송천동1가 ,전북특별자치도,전주시 덕진구,송천동1가
18470,전북특별자치도 전주시 덕진구 송천동2가 ,전북특별자치도,전주시 덕진구,송천동2가
18471,전북특별자치도 전주시 덕진구 반월동 ,전북특별자치도,전주시 덕진구,반월동
18472,전북특별자치도 전주시 덕진구 화전동 ,전북특별자치도,전주시 덕진구,화전동
18473,전북특별자치도 전주시 덕진구 용정동 ,전북특별자치도,전주시 덕진구,용정동
18474,전북특별자치도 전주시 덕진구 성덕동 ,전북특별자치도,전주시 덕진구,성덕동
18475,전북특별자치도 전주시 덕진구 원동 ,전북특별자치도,전주시 덕진구,원동
18476,전북특별자치도 전주시 덕진구 고랑동 ,전북특별자치도,전주시 덕진구,고랑동
18477,전북특별자치도 전주시 덕진구 여의동 ,전북특별자치도,전주시 덕진구,여의동
18478,전북특별자치도 전주시 덕진구 만성동 ,전북특별자치도,전주시 덕진구,만성동
18479,전북특별자치도 전주시 덕진구 장동 ,전북특별자치도,전주시 덕진구,장동
18480,전북특별자치도 전주시 덕진구 팔복동4가 ,전북특별자치도,전주시 덕진구,팔복동4가
18481,전북특별자치도 전주시 덕진구 도도동 ,전북특별자치도,전주시 덕진구,도도동
18482,전북특별자치도 전주시 덕진구 강흥동 ,전북특별자치도,전주시 덕진구,강흥동
18483,전북특별자치도 전주시 덕진구 도덕동 ,전북특별자치도,전주시 덕진구,도덕동
18484,전북특별자치도 전주시 덕진구 남정동 ,전북특별자치도,전주시 덕진구,남정동
18485,전북특별자치도 전주시 덕진구 중동 ,전북특별자치도,전주시 덕진구,중동
18486,전북특별자치도 전주시 덕진구 여의동2가 ,전북특별자치도,전주시 덕진구,여의동2가
18487,전북특별자치도 군산시 해망동 ,전북특별자치도,군산시,해망동
18488,전북특별자치도 군산시 신흥동 ,전북특별자치도,군산시,신흥동
18489,전북특별자치도 군산시 금동 ,전북특별자치도,군산시,금동
18490,전북특별자치도 군산시 월명동 ,전북특별자치도,군산시,월명동
18491,전북특별자치도 군산시 신창동 ,전북특별자치도,군산시,신창동
18492,전북특별자치도 군산시 오룡동 ,전북특별자치도,군산시,오룡동
18493,전북특별자치도 군산시 금광동 ,전북특별자치도,군산시,금광동
18494,전북특별자치도 군산시 신풍동 ,전북특별자치도,군산시,신풍동
18495,전북특별자치도 군산시 송풍동 ,전북특별자치도,군산시,송풍동
18496,전북특별자치도 군산시 문화동 ,전북특별자치도,군산시,문화동
18497,전북특별자치도 군산시 삼학동 ,전북특별자치도,군산시,삼학동
18498,전북특별자치도 군산시 선양동 ,전북특별자치도,군산시,선양동
18499,전북특별자치도 군산시 둔율동 ,전북특별자치도,군산시,둔율동
18500,전북특별자치도 군산시 창성동 ,전북특별자치도,군산시,창성동
18501,전북특별자치도 군산시 명산동 ,전북특별자치도,군산시,명산동
18502,전북특별자치도 군산시 송창동 ,전북특별자치도,군산시,송창동
18503,전북특별자치도 군산시 개복동 ,전북특별자치도,군산시,개복동
18504,전북특별자치도 군산시 중앙로1가 ,전북특별자치도,군산시,중앙로1가
18505,전북특별자치도 군산시 영화동 ,전북특별자치도,군산시,영화동
18506,전북특별자치도 군산시 장미동 ,전북특별자치도,군산시,장미동
18507,전북특별자치도 군산시 중앙로2가 ,전북특별자치도,군산시,중앙로2가
18508,전북특별자치도 군산시 영동 ,전북특별자치도,군산시,영동
18509,전북특별자치도 군산시 신영동 ,전북특별자치도,군산시,신영동
18510,전북특별자치도 군산시 죽성동 ,전북특별자치도,군산시,죽성동
18511,전북특별자치도 군산시 평화동 ,전북특별자치도,군산시,평화동
18512,전북특별자치도 군산시 중앙로3가 ,전북특별자치도,군산시,중앙로3가
18513,전북특별자치도 군산시 대명동 ,전북특별자치도,군산시,대명동
18514,전북특별자치도 군산시 장재동 ,전북특별자치도,군산시,장재동
18515,전북특별자치도 군산시 미원동 ,전북특별자치도,군산시,미원동
18516,전북특별자치도 군산시 중동 ,전북특별자치도,군산시,중동
18517,전북특별자치도 군산시 금암동 ,전북특별자치도,군산시,금암동
18518,전북특별자치도 군산시 동흥남동 ,전북특별자치도,군산시,동흥남동
18519,전북특별자치도 군산시 서흥남동 ,전북특별자치도,군산시,서흥남동
18520,전북특별자치도 군산시 조촌동 ,전북특별자치도,군산시,조촌동
18521,전북특별자치도 군산시 경장동 ,전북특별자치도,군산시,경장동
18522,전북특별자치도 군산시 경암동 ,전북특별자치도,군산시,경암동
18523,전북특별자치도 군산시 구암동 ,전북특별자치도,군산시,구암동
18524,전북특별자치도 군산시 내흥동 ,전북특별자치도,군산시,내흥동
18525,전북특별자치도 군산시 개정동 ,전북특별자치도,군산시,개정동
18526,전북특별자치도 군산시 사정동 ,전북특별자치도,군산시,사정동
18527,전북특별자치도 군산시 수송동 ,전북특별자치도,군산시,수송동
18528,전북특별자치도 군산시 미장동 ,전북특별자치도,군산시,미장동
18529,전북특별자치도 군산시 지곡동 ,전북특별자치도,군산시,지곡동
18530,전북특별자치도 군산시 나운동 ,전북특별자치도,군산시,나운동
18531,전북특별자치도 군산시 미룡동 ,전북특별자치도,군산시,미룡동
18532,전북특별자치도 군산시 소룡동 ,전북특별자치도,군산시,소룡동
18533,전북특별자치도 군산시 오식도동 ,전북특별자치도,군산시,오식도동
18534,전북특별자치도 군산시 비응도동 ,전북특별자치도,군산시,비응도동
18535,전북특별자치도 군산시 신관동 ,전북특별자치도,군산시,신관동
18536,전북특별자치도 군산시 개사동 ,전북특별자치도,군산시,개사동
18537,전북특별자치도 군산시 산북동 ,전북특별자치도,군산시,산북동
18538,전북특별자치도 군산시 내초동 ,전북특별자치도,군산시,내초동
18539,전북특별자치도 군산시 옥구읍 ,전북특별자치도,군산시,옥구읍
18547,전북특별자치도 군산시 옥산면 ,전북특별자치도,군산시,옥산면
18553,전북특별자치도 군산시 회현면 ,전북특별자치도,군산시,회현면
18562,전북특별자치도 군산시 임피면 ,전북특별자치도,군산시,임피면
18570,전북특별자치도 군산시 서수면 ,전북특별자치도,군산시,서수면
18577,전북특별자치도 군산시 대야면 ,전북특별자치도,군산시,대야면
18585,전북특별자치도 군산시 개정면 ,전북특별자치도,군산시,개정면
18592,전북특별자치도 군산시 성산면 ,전북특별자치도,군산시,성산면
18601,전북특별자치도 군산시 나포면 ,전북특별자치도,군산시,나포면
18608,전북특별자치도 군산시 옥도면 ,전북특별자치도,군산시,옥도면
18623,전북특별자치도 군산시 옥서면 ,전북특별자치도,군산시,옥서면
18626,전북특별자치도 익산시 창인동1가 ,전북특별자치도,익산시,창인동1가
18627,전북특별자치도 익산시 창인동2가 ,전북특별자치도,익산시,창인동2가
18628,전북특별자치도 익산시 중앙동1가 ,전북특별자치도,익산시,중앙동1가
18629,전북특별자치도 익산시 중앙동2가 ,전북특별자치도,익산시,중앙동2가
18630,전북특별자치도 익산시 중앙동3가 ,전북특별자치도,익산시,중앙동3가
18631,전북특별자치도 익산시 평화동 ,전북특별자치도,익산시,평화동
18632,전북특별자치도 익산시 갈산동 ,전북특별자치도,익산시,갈산동
18633,전북특별자치도 익산시 주현동 ,전북특별자치도,익산시,주현동
18634,전북특별자치도 익산시 인화동1가 ,전북특별자치도,익산시,인화동1가
18635,전북특별자치도 익산시 인화동2가 ,전북특별자치도,익산시,인화동2가
18636,전북특별자치도 익산시 동산동 ,전북특별자치도,익산시,동산동
18637,전북특별자치도 익산시 마동 ,전북특별자치도,익산시,마동
18638,전북특별자치도 익산시 남중동 ,전북특별자치도,익산시,남중동
18639,전북특별자치도 익산시 모현동1가 ,전북특별자치도,익산시,모현동1가
18640,전북특별자치도 익산시 모현동2가 ,전북특별자치도,익산시,모현동2가
18641,전북특별자치도 익산시 송학동 ,전북특별자치도,익산시,송학동
18642,전북특별자치도 익산시 목천동 ,전북특별자치도,익산시,목천동
18643,전북특별자치도 익산시 만석동 ,전북특별자치도,익산시,만석동
18644,전북특별자치도 익산시 현영동 ,전북특별자치도,익산시,현영동
18645,전북특별자치도 익산시 신용동 ,전북특별자치도,익산시,신용동
18646,전북특별자치도 익산시 신동 ,전북특별자치도,익산시,신동
18647,전북특별자치도 익산시 영등동 ,전북특별자치도,익산시,영등동
18648,전북특별자치도 익산시 어양동 ,전북특별자치도,익산시,어양동
18649,전북특별자치도 익산시 신흥동 ,전북특별자치도,익산시,신흥동
18650,전북특별자치도 익산시 금강동 ,전북특별자치도,익산시,금강동
18651,전북특별자치도 익산시 석탄동 ,전북특별자치도,익산시,석탄동
18652,전북특별자치도 익산시 팔봉동 ,전북특별자치도,익산시,팔봉동
18653,전북특별자치도 익산시 덕기동 ,전북특별자치도,익산시,덕기동
18654,전북특별자치도 익산시 석왕동 ,전북특별자치도,익산시,석왕동
18655,전북특별자치도 익산시 은기동 ,전북특별자치도,익산시,은기동
18656,전북특별자치도 익산시 정족동 ,전북특별자치도,익산시,정족동
18657,전북특별자치도 익산시 임상동 ,전북특별자치도,익산시,임상동
18658,전북특별자치도 익산시 월성동 ,전북특별자치도,익산시,월성동
18659,전북특별자치도 익산시 부송동 ,전북특별자치도,익산시,부송동
18660,전북특별자치도 익산시 용제동 ,전북특별자치도,익산시,용제동
18661,전북특별자치도 익산시 석암동 ,전북특별자치도,익산시,석암동
18662,전북특별자치도 익산시 함열읍 ,전북특별자치도,익산시,함열읍
18669,전북특별자치도 익산시 오산면 ,전북특별자치도,익산시,오산면
18677,전북특별자치도 익산시 황등면 ,전북특별자치도,익산시,황등면
18686,전북특별자치도 익산시 함라면 ,전북특별자치도,익산시,함라면
18693,전북특별자치도 익산시 웅포면 ,전북특별자치도,익산시,웅포면
18701,전북특별자치도 익산시 성당면 ,전북특별자치도,익산시,성당면
18709,전북특별자치도 익산시 용안면 ,전북특별자치도,익산시,용안면
18721,전북특별자치도 익산시 낭산면 ,전북특별자치도,익산시,낭산면
18729,전북특별자치도 익산시 망성면 ,전북특별자치도,익산시,망성면
18736,전북특별자치도 익산시 여산면 ,전북특별자치도,익산시,여산면
18743,전북특별자치도 익산시 금마면 ,전북특별자치도,익산시,금마면
18751,전북특별자치도 익산시 왕궁면 ,전북특별자치도,익산시,왕궁면
18765,전북특별자치도 익산시 춘포면 ,전북특별자치도,익산시,춘포면
18777,전북특별자치도 익산시 삼기면 ,전북특별자치도,익산시,삼기면
18784,전북특별자치도 익산시 용동면 ,전북특별자치도,익산시,용동면
18791,전북특별자치도 정읍시 수성동 ,전북특별자치도,정읍시,수성동
18792,전북특별자치도 정읍시 장명동 ,전북특별자치도,정읍시,장명동
18793,전북특별자치도 정읍시 상동 ,전북특별자치도,정읍시,상동
18794,전북특별자치도 정읍시 시기동 ,전북특별자치도,정읍시,시기동
